,x1,x2
1553,437.5,2058.59375
575,468.75,2023.4375
1397,445.3125,2074.21875
2109,398.4375,2242.1875
624,433.59375,2113.28125
772,472.65625,2070.3125
1933,363.28125,2214.84375
960,453.125,2093.75
1423,433.59375,1953.125
1679,437.5,2027.34375
1284,457.03125,1996.09375
1578,359.375,2097.65625
1852,429.6875,2046.875
1021,519.53125,2074.21875
2266,363.28125,2285.15625
1159,378.90625,2128.90625
777,515.625,2070.3125
1483,433.59375,2105.46875
61,398.4375,2246.09375
814,457.03125,2101.5625
817,449.21875,2109.375
1025,488.28125,2078.125
979,460.9375,2093.75
1219,437.5,2101.5625
1424,402.34375,2097.65625
2076,296.875,2269.53125
19,375.0,1894.53125
2048,414.0625,2191.40625
1314,367.1875,2062.5
1756,414.0625,2136.71875
289,468.75,1949.21875
60,402.34375,2250.0
293,375.0,2011.71875
1176,398.4375,2132.8125
2250,386.71875,2246.09375
2043,421.875,2175.78125
1002,503.90625,2101.5625
1431,324.21875,2121.09375
1504,437.5,2093.75
1711,441.40625,2007.8125
2049,402.34375,2214.84375
423,410.15625,1992.1875
439,421.875,2023.4375
120,371.09375,1925.78125
1321,398.4375,2085.9375
375,421.875,2050.78125
699,460.9375,2062.5
2155,394.53125,2230.46875
1386,457.03125,2058.59375
1551,453.125,2085.9375
1937,363.28125,2214.84375
640,433.59375,2128.90625
2263,378.90625,2285.15625
573,480.46875,2027.34375
970,472.65625,2085.9375
1541,441.40625,2121.09375
465,457.03125,2019.53125
275,437.5,2035.15625
280,449.21875,2031.25
1910,355.46875,2277.34375
1572,320.3125,2117.1875
1596,398.4375,2093.75
392,468.75,1964.84375
1960,312.5,2214.84375
418,425.78125,1996.09375
1759,421.875,2109.375
237,441.40625,2031.25
287,449.21875,1984.375
1229,425.78125,2097.65625
919,460.9375,2078.125
328,429.6875,2011.71875
1723,398.4375,2093.75
832,464.84375,2113.28125
689,488.28125,2105.46875
2203,328.125,2289.0625
882,488.28125,2085.9375
901,500.0,2097.65625
701,453.125,2070.3125
601,484.375,2035.15625
226,445.3125,2019.53125
8,316.40625,1921.875
1514,441.40625,2093.75
1820,441.40625,2109.375
2153,398.4375,2230.46875
2267,367.1875,2296.875
1784,421.875,2152.34375
100,386.71875,2246.09375
1576,343.75,2097.65625
793,500.0,2066.40625
1402,449.21875,2058.59375
1427,281.25,2132.8125
2276,406.25,1957.03125
507,335.9375,2093.75
991,492.1875,2097.65625
722,468.75,2082.03125
1900,351.5625,2281.25
352,429.6875,2035.15625
570,464.84375,2027.34375
2287,402.34375,785.15625
1951,351.5625,2203.125
881,468.75,2082.03125
1175,394.53125,2132.8125
1915,359.375,2246.09375
2273,386.71875,1042.96875
490,476.5625,2023.4375
259,429.6875,2039.0625
1406,429.6875,2066.40625
1817,437.5,2121.09375
935,472.65625,2089.84375
1157,378.90625,2117.1875
1727,363.28125,2121.09375
1972,347.65625,2265.625
1657,417.96875,2062.5
770,476.5625,2070.3125
1401,433.59375,2062.5
1126,480.46875,2054.6875
1827,441.40625,2125.0
1193,421.875,2132.8125
1100,492.1875,2066.40625
529,429.6875,2066.40625
386,445.3125,2035.15625
2209,347.65625,2261.71875
805,1917.96875,2242.1875
585,468.75,2031.25
672,441.40625,2113.28125
1762,425.78125,2113.28125
1991,406.25,2242.1875
2040,402.34375,2199.21875
1746,394.53125,2136.71875
1240,425.78125,2089.84375
285,453.125,2015.625
2070,3.90625,343.75
1983,410.15625,2238.28125
587,468.75,2035.15625
1281,425.78125,2027.34375
1105,503.90625,2070.3125
1558,445.3125,2054.6875
340,421.875,2019.53125
1033,464.84375,2089.84375
721,457.03125,2078.125
1365,445.3125,2066.40625
75,394.53125,2234.375
348,425.78125,2027.34375
1149,339.84375,2132.8125
809,441.40625,2093.75
1124,503.90625,2066.40625
989,492.1875,2097.65625
2229,378.90625,2238.28125
424,441.40625,2000.0
200,355.46875,2058.59375
2151,406.25,2226.5625
949,476.5625,2093.75
1906,351.5625,2292.96875
184,425.78125,2031.25
1602,406.25,2085.9375
51,394.53125,2242.1875
52,398.4375,2257.8125
1295,437.5,2281.25
1875,269.53125,789.0625
2001,406.25,2230.46875
787,519.53125,2070.3125
1780,421.875,2148.4375
1862,425.78125,2050.78125
844,464.84375,2101.5625
1360,449.21875,2058.59375
152,433.59375,1992.1875
1567,281.25,2121.09375
1777,437.5,2148.4375
2133,402.34375,2253.90625
147,425.78125,1976.5625
999,500.0,2109.375
25,386.71875,2292.96875
1621,414.0625,2054.6875
1629,417.96875,2054.6875
480,480.46875,2019.53125
1024,562.5,2183.59375
690,488.28125,2101.5625
2289,417.96875,1917.96875
684,484.375,2117.1875
2193,296.875,1953.125
1955,339.84375,2257.8125
1463,421.875,2152.34375
969,468.75,2085.9375
1581,355.46875,2113.28125
2216,363.28125,2277.34375
1108,476.5625,2070.3125
875,484.375,2093.75
1544,441.40625,2121.09375
1638,414.0625,2078.125
122,382.8125,1933.59375
15,355.46875,1894.53125
1041,460.9375,2093.75
164,417.96875,2023.4375
2199,328.125,1933.59375
1140,285.15625,2132.8125
1789,421.875,2144.53125
1381,464.84375,2054.6875
851,460.9375,2101.5625
2124,410.15625,2242.1875
1520,449.21875,2105.46875
1035,460.9375,2089.84375
1373,445.3125,2074.21875
2208,347.65625,2265.625
915,472.65625,2074.21875
1643,437.5,2089.84375
1199,414.0625,2152.34375
1030,464.84375,2085.9375
1457,410.15625,2144.53125
1560,441.40625,2117.1875
1930,363.28125,2222.65625
476,464.84375,2015.625
1966,312.5,2269.53125
907,468.75,2089.84375
2212,355.46875,2281.25
1571,316.40625,2105.46875
1902,359.375,2289.0625
1758,433.59375,2089.84375
381,425.78125,2050.78125
89,394.53125,2246.09375
1610,402.34375,2078.125
334,414.0625,2019.53125
1566,285.15625,2128.90625
460,468.75,2019.53125
1668,429.6875,2070.3125
1151,351.5625,2109.375
361,417.96875,2046.875
1866,425.78125,2054.6875
1715,417.96875,2003.90625
715,464.84375,2085.9375
682,460.9375,2113.28125
1069,484.375,2089.84375
1291,441.40625,2023.4375
407,410.15625,1988.28125
868,492.1875,2097.65625
1147,371.09375,2097.65625
1144,308.59375,2113.28125
2042,398.4375,2199.21875
1009,484.375,2093.75
1868,421.875,2046.875
2106,398.4375,2246.09375
420,414.0625,1996.09375
391,468.75,1992.1875
839,472.65625,2113.28125
1257,441.40625,2062.5
481,480.46875,2023.4375
1508,445.3125,2089.84375
1246,437.5,2082.03125
368,417.96875,2054.6875
1007,484.375,2097.65625
1732,386.71875,2125.0
324,445.3125,2003.90625
1475,433.59375,2117.1875
542,460.9375,2054.6875
239,437.5,2031.25
1958,1410.15625,1996.09375
1231,441.40625,2089.84375
1630,437.5,2058.59375
171,421.875,2027.34375
1221,433.59375,2105.46875
745,472.65625,2078.125
232,429.6875,2019.53125
264,421.875,2039.0625
1271,437.5,2050.78125
974,464.84375,2089.84375
1074,484.375,2089.84375
2007,402.34375,2218.75
879,468.75,2085.9375
2009,398.4375,2222.65625
2104,394.53125,2257.8125
1734,382.8125,2132.8125
1064,492.1875,2093.75
1408,429.6875,2062.5
281,449.21875,2031.25
130,382.8125,1933.59375
162,414.0625,2015.625
1879,292.96875,2296.875
1073,488.28125,2085.9375
1203,417.96875,2144.53125
1799,433.59375,2148.4375
141,421.875,1964.84375
1201,441.40625,2167.96875
1086,457.03125,2082.03125
2186,273.4375,1617.1875
1689,460.9375,2042.96875
1309,324.21875,2050.78125
567,472.65625,2031.25
1533,437.5,2105.46875
1453,417.96875,2148.4375
1682,449.21875,2035.15625
74,398.4375,2242.1875
2180,253.90625,2210.9375
688,484.375,2113.28125
1554,457.03125,2058.59375
678,445.3125,2109.375
1341,421.875,2078.125
527,433.59375,2058.59375
939,476.5625,2089.84375
68,398.4375,2230.46875
273,429.6875,2042.96875
1671,441.40625,2039.0625
1540,441.40625,2125.0
1172,394.53125,2132.8125
566,464.84375,2031.25
1085,488.28125,2078.125
953,476.5625,2089.84375
1767,425.78125,2132.8125
2214,359.375,2273.4375
11,335.9375,1921.875
697,453.125,2066.40625
1233,421.875,2097.65625
703,457.03125,2066.40625
799,515.625,2050.78125
836,453.125,2117.1875
2021,402.34375,2207.03125
758,472.65625,2078.125
1020,519.53125,2097.65625
558,453.125,2042.96875
925,449.21875,2085.9375
1155,371.09375,2121.09375
1696,429.6875,2035.15625
902,496.09375,2089.84375
1204,417.96875,2144.53125
1017,500.0,2089.84375
958,464.84375,2093.75
1574,316.40625,2109.375
1648,410.15625,2101.5625
742,468.75,2078.125
671,445.3125,2113.28125
695,2078.125,2292.96875
1515,441.40625,2093.75
1148,332.03125,2144.53125
1729,363.28125,2132.8125
548,445.3125,2050.78125
2261,402.34375,2281.25
1048,468.75,2093.75
1846,445.3125,2082.03125
217,425.78125,2015.625
1383,460.9375,2058.59375
2065,632.8125,1617.1875
136,421.875,1941.40625
1495,453.125,2105.46875
661,433.59375,2121.09375
1039,457.03125,2093.75
963,457.03125,2085.9375
2110,402.34375,2250.0
1454,433.59375,2144.53125
611,468.75,2019.53125
2182,277.34375,2277.34375
1653,421.875,2093.75
1556,445.3125,2046.875
1327,375.0,2097.65625
2232,386.71875,2250.0
944,460.9375,2089.84375
2119,402.34375,2253.90625
1000,488.28125,2097.65625
1223,437.5,2101.5625
1569,246.09375,2089.84375
577,468.75,2023.4375
1662,445.3125,2062.5
215,417.96875,2015.625
170,410.15625,2035.15625
1322,398.4375,2089.84375
227,421.875,2011.71875
1573,300.78125,2121.09375
2015,406.25,2218.75
1005,496.09375,2101.5625
1465,425.78125,2148.4375
83,394.53125,2253.90625
93,394.53125,2250.0
327,429.6875,2011.71875
1430,308.59375,2132.8125
1304,308.59375,1960.9375
1367,441.40625,2066.40625
1248,433.59375,2082.03125
1953,367.1875,2253.90625
1686,441.40625,2019.53125
1592,398.4375,2093.75
2127,402.34375,2242.1875
2270,363.28125,1894.53125
123,386.71875,1937.5
1858,429.6875,2035.15625
1350,445.3125,2039.0625
247,429.6875,2035.15625
2238,390.625,2246.09375
2086,363.28125,2281.25
2254,394.53125,2265.625
1795,429.6875,2148.4375
139,425.78125,1960.9375
1832,441.40625,2125.0
1637,441.40625,2066.40625
1075,492.1875,2089.84375
1537,437.5,2117.1875
1651,417.96875,2097.65625
1518,441.40625,2109.375
1582,382.8125,2089.84375
589,468.75,2035.15625
2172,382.8125,2253.90625
1438,382.8125,2136.71875
592,488.28125,2042.96875
2031,402.34375,2203.125
180,417.96875,2019.53125
1507,441.40625,2089.84375
2187,312.5,1460.9375
1559,457.03125,2062.5
121,382.8125,1933.59375
2202,332.03125,2281.25
1837,437.5,2128.90625
1517,441.40625,2105.46875
1714,414.0625,2023.4375
1217,425.78125,2113.28125
26,382.8125,2277.34375
1819,445.3125,2125.0
1310,332.03125,2054.6875
1448,421.875,2152.34375
426,425.78125,1996.09375
48,398.4375,2257.8125
514,371.09375,2066.40625
187,425.78125,2031.25
2284,414.0625,1914.0625
1142,277.34375,2144.53125
1730,367.1875,2136.71875
79,394.53125,2242.1875
1044,460.9375,2093.75
388,445.3125,2019.53125
312,410.15625,2003.90625
667,433.59375,2113.28125
487,507.8125,2023.4375
1244,457.03125,2082.03125
1673,460.9375,2035.15625
119,386.71875,1886.71875
1849,429.6875,2070.3125
113,437.5,1097.65625
2135,402.34375,2246.09375
2268,371.09375,1906.25
1338,429.6875,2082.03125
236,429.6875,2023.4375
866,472.65625,2093.75
1326,375.0,2101.5625
1477,453.125,2109.375
339,406.25,2015.625
1802,433.59375,2148.4375
1797,429.6875,2144.53125
1324,386.71875,2101.5625
1815,445.3125,2128.90625
749,468.75,2074.21875
530,425.78125,2062.5
1542,457.03125,2117.1875
1586,378.90625,2097.65625
1114,515.625,2070.3125
1731,363.28125,2128.90625
128,402.34375,1937.5
349,429.6875,2031.25
847,453.125,2105.46875
1029,460.9375,2085.9375
801,531.25,2050.78125
636,410.15625,2117.1875
834,460.9375,2113.28125
1525,449.21875,2105.46875
1957,386.71875,2199.21875
863,464.84375,2101.5625
2078,332.03125,2281.25
2233,386.71875,2250.0
541,449.21875,2054.6875
1924,359.375,2230.46875
511,359.375,2085.9375
607,476.5625,2039.0625
713,472.65625,2089.84375
1628,421.875,2050.78125
665,441.40625,2117.1875
133,406.25,1941.40625
831,429.6875,2105.46875
403,367.1875,1972.65625
954,484.375,2097.65625
1522,441.40625,2105.46875
1588,382.8125,2101.5625
1865,429.6875,2050.78125
1034,464.84375,2089.84375
98,386.71875,2253.90625
1393,445.3125,2062.5
1530,441.40625,2085.9375
802,546.875,2035.15625
124,390.625,1941.40625
302,394.53125,1980.46875
2054,421.875,2234.375
1215,425.78125,2117.1875
2118,402.34375,2246.09375
1744,390.625,2136.71875
1251,433.59375,2070.3125
540,464.84375,2054.6875
384,445.3125,2042.96875
1051,437.5,2085.9375
176,421.875,2027.34375
1023,500.0,2050.78125
1613,406.25,2074.21875
1883,324.21875,2292.96875
716,457.03125,2082.03125
467,460.9375,2019.53125
1675,429.6875,2039.0625
2093,375.0,2277.34375
1076,480.46875,2089.84375
39,394.53125,2261.71875
358,417.96875,2042.96875
1873,421.875,2085.9375
556,453.125,2042.96875
169,414.0625,2035.15625
1062,437.5,2078.125
780,519.53125,2074.21875
73,398.4375,2242.1875
2013,402.34375,2218.75
2088,359.375,2273.4375
794,527.34375,2058.59375
1499,441.40625,2085.9375
1396,449.21875,2062.5
1135,527.34375,2035.15625
987,476.5625,2089.84375
1476,433.59375,2109.375
1844,425.78125,2093.75
2052,390.625,2218.75
463,464.84375,2019.53125
315,421.875,2003.90625
320,445.3125,2000.0
669,437.5,2113.28125
580,468.75,2023.4375
761,457.03125,2066.40625
673,437.5,2109.375
1243,441.40625,2082.03125
402,375.0,1968.75
1568,277.34375,2109.375
387,445.3125,2027.34375
1701,425.78125,2042.96875
788,500.0,2074.21875
568,464.84375,2031.25
1120,500.0,2066.40625
1860,425.78125,2039.0625
1242,425.78125,2085.9375
