,x1,x2
1177,714.84375,1074.21875
2077,742.1875,1191.40625
1056,800.78125,1121.09375
1269,730.46875,1132.8125
574,769.53125,1117.1875
322,730.46875,1222.65625
461,730.46875,1164.0625
1126,714.84375,1078.125
1771,734.375,1121.09375
519,734.375,1246.09375
980,773.4375,1109.375
1627,773.4375,1101.5625
1237,703.125,1097.65625
1791,707.03125,1136.71875
1699,738.28125,1085.9375
808,785.15625,1156.25
2002,695.3125,1097.65625
66,691.40625,1148.4375
826,781.25,1160.15625
48,722.65625,1144.53125
1454,753.90625,1093.75
716,792.96875,1144.53125
1296,742.1875,1101.5625
1733,746.09375,1089.84375
792,789.0625,1140.625
1907,718.75,1109.375
214,699.21875,1117.1875
590,757.8125,1121.09375
233,699.21875,1152.34375
377,746.09375,1242.1875
577,773.4375,1117.1875
389,750.0,1285.15625
2038,687.5,1125.0
1273,742.1875,1105.46875
1026,769.53125,1109.375
948,785.15625,1160.15625
1412,769.53125,1125.0
1366,726.5625,1035.15625
561,769.53125,1109.375
1545,707.03125,1085.9375
385,750.0,1273.4375
1012,777.34375,1101.5625
165,699.21875,1152.34375
1649,746.09375,1050.78125
54,707.03125,1152.34375
1040,773.4375,1121.09375
1458,750.0,1070.3125
1654,746.09375,1050.78125
318,722.65625,1222.65625
1190,726.5625,1050.78125
788,792.96875,1136.71875
198,691.40625,1085.9375
436,710.9375,1187.5
1265,746.09375,1097.65625
1074,746.09375,1101.5625
1125,718.75,1085.9375
746,789.0625,1105.46875
717,777.34375,1148.4375
1329,742.1875,1082.03125
896,773.4375,1136.71875
1331,750.0,1093.75
523,722.65625,1234.375
1909,707.03125,1109.375
923,785.15625,1148.4375
1216,777.34375,1082.03125
984,773.4375,1109.375
1466,378.90625,878.90625
1311,738.28125,1093.75
1892,734.375,1113.28125
4,789.0625,1105.46875
834,757.8125,1183.59375
1644,753.90625,1046.875
300,722.65625,1183.59375
2006,691.40625,1093.75
1238,753.90625,1019.53125
1118,707.03125,1050.78125
1228,722.65625,1066.40625
26,773.4375,1117.1875
1295,742.1875,1105.46875
1839,726.5625,1125.0
1697,742.1875,1082.03125
1478,707.03125,1046.875
1632,328.125,781.25
1479,707.03125,1050.78125
381,750.0,1257.8125
836,746.09375,1179.6875
1017,777.34375,1109.375
458,730.46875,1152.34375
663,750.0,1109.375
414,753.90625,1289.0625
1758,394.53125,769.53125
1014,769.53125,1105.46875
1681,738.28125,1078.125
486,730.46875,1207.03125
722,746.09375,1148.4375
971,765.625,1121.09375
667,746.09375,1109.375
1532,707.03125,1082.03125
1851,746.09375,1136.71875
1919,710.9375,1113.28125
1525,707.03125,1074.21875
1039,769.53125,1117.1875
487,730.46875,1210.9375
929,781.25,1140.625
44,722.65625,1140.625
1282,742.1875,1101.5625
133,695.3125,1105.46875
777,785.15625,1128.90625
1181,710.9375,1078.125
1432,785.15625,1089.84375
328,718.75,1230.46875
594,757.8125,1117.1875
1461,753.90625,1082.03125
45,730.46875,1140.625
14,765.625,1089.84375
743,789.0625,1109.375
481,726.5625,1191.40625
691,750.0,1125.0
845,781.25,1128.90625
975,777.34375,1117.1875
115,691.40625,1085.9375
390,750.0,1289.0625
1098,722.65625,1062.5
2138,695.3125,1101.5625
2078,738.28125,1156.25
1364,726.5625,1019.53125
741,792.96875,1113.28125
645,753.90625,1101.5625
2043,695.3125,1097.65625
1645,750.0,1035.15625
451,730.46875,1152.34375
1802,687.5,1144.53125
865,773.4375,1105.46875
1674,738.28125,1070.3125
921,785.15625,1148.4375
1570,742.1875,1058.59375
1060,816.40625,1117.1875
32,738.28125,1117.1875
1685,742.1875,1078.125
768,792.96875,1121.09375
1625,796.875,1089.84375
496,734.375,1218.75
967,773.4375,1132.8125
450,726.5625,1152.34375
1451,750.0,1101.5625
1189,722.65625,1058.59375
320,726.5625,1222.65625
2033,691.40625,1121.09375
2059,796.875,1253.90625
100,695.3125,1148.4375
660,757.8125,1105.46875
510,734.375,1234.375
1789,707.03125,1136.71875
821,781.25,1152.34375
651,757.8125,1105.46875
1959,757.8125,1089.84375
782,785.15625,1128.90625
2101,703.125,1132.8125
1298,742.1875,1097.65625
729,792.96875,1128.90625
1642,757.8125,1039.0625
42,722.65625,1140.625
954,785.15625,1167.96875
1043,773.4375,1125.0
1796,695.3125,1140.625
1506,691.40625,1027.34375
31,742.1875,1113.28125
1346,785.15625,1500.0
1023,769.53125,1101.5625
1874,742.1875,1109.375
1549,710.9375,1085.9375
695,753.90625,1128.90625
1227,742.1875,1039.0625
2102,703.125,1128.90625
765,789.0625,1117.1875
725,789.0625,1132.8125
1745,710.9375,1089.84375
2069,734.375,1175.78125
1031,765.625,1101.5625
1402,769.53125,1101.5625
555,765.625,1105.46875
715,773.4375,1148.4375
1503,695.3125,1023.4375
611,753.90625,1148.4375
1585,738.28125,1089.84375
33,734.375,1125.0
372,746.09375,1226.5625
172,687.5,1082.03125
1656,746.09375,1050.78125
934,781.25,1160.15625
1058,804.6875,1125.0
674,750.0,1113.28125
1729,753.90625,1089.84375
774,785.15625,1128.90625
1357,726.5625,1019.53125
485,730.46875,1203.125
559,765.625,1109.375
840,773.4375,1132.8125
1496,695.3125,1027.34375
1721,750.0,1097.65625
1736,750.0,1082.03125
175,687.5,1058.59375
506,730.46875,1238.28125
648,753.90625,1101.5625
851,785.15625,1121.09375
879,773.4375,1093.75
760,789.0625,1117.1875
444,722.65625,1152.34375
1683,746.09375,1074.21875
401,757.8125,1289.0625
1895,730.46875,1109.375
631,761.71875,1101.5625
1217,781.25,1066.40625
1419,777.34375,1121.09375
2012,699.21875,1105.46875
252,738.28125,1156.25
1375,757.8125,1007.8125
1617,695.3125,1367.1875
1279,742.1875,1101.5625
1480,707.03125,1046.875
1348,359.375,757.8125
141,703.125,1121.09375
961,777.34375,1164.0625
148,707.03125,1136.71875
1867,753.90625,1117.1875
1137,718.75,1082.03125
307,722.65625,1199.21875
283,718.75,1152.34375
1813,687.5,1144.53125
665,753.90625,1109.375
1794,699.21875,1136.71875
296,722.65625,1164.0625
2035,683.59375,1121.09375
2105,703.125,1125.0
1924,710.9375,1117.1875
1286,746.09375,1101.5625
1563,730.46875,1093.75
1230,710.9375,1097.65625
1080,734.375,1050.78125
1055,792.96875,1128.90625
727,789.0625,1140.625
1231,746.09375,1042.96875
600,757.8125,1125.0
1515,707.03125,1050.78125
938,781.25,1160.15625
1491,695.3125,1019.53125
1659,738.28125,1066.40625
90,691.40625,1148.4375
2060,753.90625,1117.1875
1785,703.125,1140.625
456,726.5625,1152.34375
786,789.0625,1132.8125
1584,726.5625,1117.1875
1168,710.9375,1078.125
566,769.53125,1113.28125
1212,792.96875,1117.1875
1174,714.84375,1078.125
387,750.0,1281.25
2128,699.21875,1113.28125
69,699.21875,1152.34375
822,781.25,1152.34375
1799,695.3125,1140.625
354,734.375,1183.59375
2100,710.9375,1128.90625
2005,695.3125,1093.75
941,773.4375,1160.15625
1755,378.90625,769.53125
358,742.1875,1191.40625
1057,796.875,1125.0
1974,722.65625,1078.125
52,714.84375,1152.34375
146,707.03125,1128.90625
636,750.0,1101.5625
991,769.53125,1109.375
518,730.46875,1246.09375
1485,695.3125,1035.15625
220,699.21875,1128.90625
1087,718.75,1066.40625
1437,781.25,1097.65625
1219,765.625,1105.46875
428,738.28125,1269.53125
134,695.3125,1109.375
1594,738.28125,1082.03125
120,695.3125,1093.75
301,722.65625,1179.6875
1580,734.375,1105.46875
1326,738.28125,1082.03125
2085,722.65625,1160.15625
1527,718.75,1062.5
1510,695.3125,1039.0625
1160,710.9375,1074.21875
1355,343.75,730.46875
1130,710.9375,1074.21875
641,750.0,1097.65625
1267,742.1875,1105.46875
1847,750.0,1152.34375
16,757.8125,1140.625
118,687.5,1097.65625
2086,167.96875,937.5
1334,765.625,1042.96875
1431,773.4375,1109.375
464,730.46875,1167.96875
1085,730.46875,1066.40625
504,730.46875,1238.28125
1459,757.8125,1093.75
2044,691.40625,1101.5625
123,703.125,1085.9375
1677,738.28125,1074.21875
1854,757.8125,1132.8125
356,734.375,1191.40625
1368,726.5625,1054.6875
1522,707.03125,1070.3125
2161,593.75,1191.40625
671,753.90625,1113.28125
747,792.96875,1109.375
1316,746.09375,1101.5625
2111,695.3125,1109.375
469,734.375,1171.875
897,773.4375,1132.8125
74,703.125,1148.4375
1439,789.0625,1089.84375
1821,679.6875,1140.625
1806,691.40625,1140.625
1162,714.84375,1078.125
1657,753.90625,1035.15625
534,769.53125,1210.9375
493,730.46875,1218.75
1559,722.65625,1093.75
694,750.0,1125.0
705,753.90625,1136.71875
965,781.25,1128.90625
35,734.375,1128.90625
1739,746.09375,1074.21875
346,714.84375,1187.5
1517,703.125,1058.59375
1805,679.6875,1144.53125
1383,781.25,1050.78125
1864,765.625,1121.09375
1061,816.40625,1117.1875
78,699.21875,1144.53125
1613,320.3125,730.46875
1107,699.21875,1031.25
2093,714.84375,1132.8125
440,718.75,1167.96875
167,695.3125,1183.59375
545,761.71875,1117.1875
891,773.4375,1117.1875
2146,683.59375,1121.09375
539,738.28125,1140.625
781,789.0625,1128.90625
841,773.4375,1140.625
1456,753.90625,1109.375
174,683.59375,1070.3125
258,710.9375,1128.90625
1417,785.15625,1125.0
439,714.84375,1164.0625
2070,730.46875,1175.78125
1252,730.46875,1082.03125
873,785.15625,1097.65625
1883,738.28125,1113.28125
1655,746.09375,1046.875
1920,718.75,1121.09375
2096,714.84375,1132.8125
1891,734.375,1109.375
229,703.125,1144.53125
187,707.03125,1046.875
861,769.53125,1113.28125
602,761.71875,1125.0
723,738.28125,1125.0
293,722.65625,1164.0625
2109,699.21875,1117.1875
866,769.53125,1101.5625
1153,714.84375,1085.9375
1373,753.90625,1027.34375
270,710.9375,1132.8125
1453,750.0,1113.28125
2061,820.3125,1253.90625
311,722.65625,1207.03125
639,750.0,1097.65625
424,750.0,1261.71875
592,753.90625,1117.1875
1135,714.84375,1078.125
605,757.8125,1128.90625
47,718.75,1144.53125
1390,765.625,1082.03125
1502,695.3125,1027.34375
127,691.40625,1089.84375
1573,742.1875,1062.5
303,722.65625,1187.5
678,750.0,1117.1875
1261,742.1875,1097.65625
36,730.46875,1132.8125
688,753.90625,1125.0
278,714.84375,1140.625
1079,726.5625,1070.3125
2011,695.3125,1105.46875
71,699.21875,1152.34375
1121,710.9375,1066.40625
397,753.90625,1292.96875
584,773.4375,1117.1875
1722,753.90625,1093.75
218,707.03125,1121.09375
990,769.53125,1109.375
259,710.9375,1117.1875
2065,734.375,1183.59375
856,777.34375,1105.46875
839,777.34375,1140.625
1565,726.5625,1121.09375
1083,734.375,1074.21875
1994,695.3125,1085.9375
1414,773.4375,1121.09375
816,785.15625,1148.4375
1797,691.40625,1140.625
245,699.21875,1148.4375
1621,707.03125,1058.59375
238,703.125,1152.34375
2034,683.59375,1125.0
240,703.125,1140.625
813,785.15625,1156.25
630,757.8125,1105.46875
61,710.9375,1152.34375
657,757.8125,1105.46875
1590,734.375,1093.75
635,753.90625,1101.5625
656,757.8125,1105.46875
1536,710.9375,1082.03125
279,714.84375,1140.625
1236,726.5625,1070.3125
904,773.4375,1140.625
1127,710.9375,1097.65625
184,691.40625,1058.59375
1309,746.09375,1097.65625
415,753.90625,1289.0625
190,695.3125,1066.40625
1281,742.1875,1101.5625
1547,707.03125,1082.03125
1967,753.90625,1074.21875
1598,746.09375,1062.5
1225,734.375,1074.21875
1358,722.65625,1031.25
1572,730.46875,1089.84375
1667,750.0,1035.15625
1200,742.1875,1109.375
