,x1,x2,Class
916,-4.105439,1.721475,3
917,-2.02514,4.889679,3
918,2.560278,-3.74619,3
919,-2.167205,-3.637265,3
920,-3.127038,-1.840672,3
921,0.886786,4.378302,3
922,-1.231906,-3.424565,3
923,4.626334,2.646779,3
924,-0.072989,-3.553949,3
925,-4.766063,-0.734636,3
926,5.155728,0.337572,3
927,-2.821138,-2.755924,3
928,-4.749668,2.060242,3
929,3.803113,2.162787,3
930,-2.352155,-2.857935,3
931,3.38979,-4.301436,3
932,4.541931,-2.477303,3
933,5.009096,-0.638909,3
934,-0.358458,4.644999,3
935,-2.686153,2.236018,3
936,-2.874024,-2.359627,3
937,4.47711,-3.340618,3
938,-4.632532,-2.497019,3
939,-3.883234,3.955596,3
940,1.571626,-4.224458,3
941,-4.727356,-2.847637,3
942,-4.694419,0.976321,3
943,-1.856122,-3.286803,3
944,2.304122,3.068464,3
945,4.142364,0.762487,3
946,0.063617,3.942004,3
947,-2.551387,-2.985549,3
948,5.444795,-0.590675,3
949,-2.011636,-3.380676,3
950,-1.392731,-4.757009,3
951,0.705523,-3.400412,3
952,2.55637,-2.376142,3
953,-3.786416,0.44997,3
954,-4.396744,1.955324,3
955,-1.796703,3.343624,3
956,-1.14588,4.17884,3
957,1.098441,3.451823,3
958,-3.37885,-3.943839,3
959,2.402568,3.117843,3
960,4.971955,2.388381,3
961,0.527584,-4.931275,3
962,4.75753,0.501347,3
963,-2.935606,1.827261,3
964,3.540236,1.152304,3
965,3.779077,3.788709,3
966,0.025845,-5.120563,3
967,-3.957688,0.255121,3
968,-4.1205,1.853676,3
969,0.369338,-3.885781,3
970,-4.844107,0.790747,3
971,-3.99064,-1.906975,3
972,-1.652557,3.980771,3
973,1.583603,-4.905391,3
974,0.56006,-5.333004,3
975,0.637274,-5.146637,3
976,-4.238557,-3.098603,3
977,-4.130225,-0.517695,3
978,0.33768,5.475922,3
979,-1.840805,4.53799,3
980,-1.163066,4.192217,3
981,-5.030886,2.021914,3
982,-4.469395,1.63732,3
983,-1.417199,-4.881722,3
984,-5.011148,-1.801173,3
985,-3.538414,3.809207,3
986,4.197677,-1.042659,3
987,-3.398521,3.561281,3
988,-5.500841,-0.66854,3
989,-0.189141,-5.240798,3
990,-4.402745,3.098306,3
991,-4.721846,-1.997895,3
992,-2.920718,-2.476776,3
993,0.915377,-3.590932,3
994,-3.70595,-1.913194,3
995,-4.904933,1.642851,3
996,3.099472,1.727165,3
997,4.036285,1.73022,3
998,4.312088,0.625274,3
999,4.174728,0.063557,3
1000,0.539058,3.417818,3
1001,0.245817,4.261828,3
1002,-1.769832,-3.65638,3
1003,-2.070978,4.088372,3
1004,0.984524,-5.373098,3
1005,4.049024,0.762831,3
1006,-3.852735,1.396601,3
1007,-0.103536,3.487649,3
1008,-0.314584,-3.536296,3
1009,5.368594,-0.789381,3
1010,-1.587582,-4.41766,3
1011,3.438181,0.571926,3
1012,0.328262,4.859914,3
1013,-4.019863,-2.011318,3
1014,3.469725,-4.343079,3
1015,-0.307926,-4.600485,3
1016,0.492759,4.771555,3
1017,3.749145,-0.409156,3
1018,-3.264076,-2.247777,3
1019,-3.240823,1.758011,3
1020,1.118131,4.525397,3
1021,-4.294591,-0.664096,3
1022,-1.315361,-4.337845,3
1023,-3.834311,3.245377,3
1024,4.044866,-3.003364,3
1025,-2.414782,4.131445,3
1026,-4.423881,-1.481496,3
1027,1.04222,4.701931,3
1028,0.994643,-3.736707,3
1029,-4.163457,2.140194,3
1030,0.610774,-4.078932,3
1031,-0.538123,4.573395,3
1032,-1.732222,-4.027627,3
1033,4.433091,2.833937,3
1034,-0.134417,4.731732,3
1035,1.428018,4.465546,3
1036,3.786082,3.472025,3
1037,-3.443343,3.847498,3
1038,-5.196499,2.067562,3
1039,1.335295,3.098824,3
1040,-3.616696,-3.477023,3
1041,-0.181373,4.871429,3
1042,-4.786591,-0.844749,3
1043,1.291331,4.256059,3
1044,-4.867881,-2.288487,3
1045,5.255311,-1.950482,3
1046,-4.783878,-0.116615,3
1047,-3.18781,3.701478,3
1048,-2.082602,4.348897,3
1049,3.17938,3.381416,3
1050,3.784269,-4.147294,3
1051,2.082186,4.016915,3
1052,-2.098295,4.952257,3
1053,3.737529,-2.76162,3
1054,-3.657642,-3.86259,3
1055,1.802574,-3.771468,3
1056,-0.193213,-5.433493,3
1057,-3.425752,-3.824569,3
1058,5.078938,-1.185982,3
1059,4.176053,2.020527,3
1060,1.577394,5.153633,3
1061,3.037899,-1.726801,3
1062,0.769394,4.466959,3
1063,-2.624349,-4.108419,3
1064,-4.705078,-2.331986,3
1065,-0.672801,3.887982,3
1066,0.215083,-5.151122,3
1067,0.775767,5.303081,3
1068,-2.843862,4.608714,3
1069,2.855857,-4.604449,3
1070,4.108896,-2.292351,3
1071,-2.219539,3.164832,3
1072,1.92712,3.218188,3
1073,-2.294762,-3.406386,3
1074,-3.943791,-2.209948,3
1075,-3.933201,-3.513351,3
1076,-0.355724,5.592032,3
1077,4.037452,-1.196119,3
1078,-0.843293,-4.944807,3
1079,-3.426324,3.247354,3
1080,-3.393198,-3.126066,3
1081,-1.634023,5.073938,3
1082,0.493108,-4.396018,3
1083,4.327801,-0.827873,3
1084,-5.032301,-1.382829,3
1085,-1.001917,5.354791,3
1086,-2.476494,-2.359788,3
1087,-0.141373,5.293388,3
1088,-0.873001,-4.689061,3
1089,0.298258,-5.286402,3
1090,-3.962532,-2.92407,3
1091,-2.373395,-3.693579,3
1092,-4.466019,-3.30514,3
1093,-3.196719,1.867964,3
1094,-3.7348,0.392571,3
1095,-1.12561,-4.716407,3
1096,5.248001,-1.511341,3
1097,3.473689,0.169366,3
1098,0.909699,-4.51316,3
1099,3.224538,-1.773242,3
1100,0.471891,4.961109,3
1101,2.148231,-4.429352,3
1102,-2.832833,-2.662434,3
1103,0.923365,-3.517343,3
1104,-1.20009,3.989032,3
1105,5.073377,1.807356,3
1106,5.036181,-0.998216,3
1107,-3.191922,-4.575779,3
1108,3.474235,2.538598,3
1109,1.144661,-4.09429,3
1110,2.563717,-3.4023,3
1111,-1.528566,4.547806,3
1112,2.052916,-2.884006,3
1113,-2.252782,2.792855,3
1114,0.165211,-4.878264,3
1115,-4.675804,-1.852937,3
1116,-5.264599,-1.071051,3
1117,4.625187,-0.886732,3
1118,-3.624263,-1.325026,3
1119,-4.676864,-1.303118,3
1120,-5.464538,0.990178,3
1121,-4.159228,-3.204386,3
1122,-3.067194,4.650112,3
1123,5.020367,-2.242836,3
1124,-1.546533,-3.103595,3
1125,-1.183762,-3.888476,3
1126,-2.514612,4.005528,3
1127,-4.78008,-1.642891,3
1128,3.178368,-4.152773,3
1129,4.945418,1.976126,3
1130,0.482009,4.627582,3
1131,-3.42177,-4.440338,3
1132,3.195401,4.01536,3
1133,-3.376025,3.383971,3
1134,1.435196,-3.861487,3
1135,-4.963161,0.94396,3
1136,-3.72226,0.906526,3
1137,4.270319,-0.25118,3
1138,3.658062,4.177296,3
1139,-2.166564,-4.388448,3
1140,0.077212,4.81514,3
1141,1.570034,3.13132,3
1142,-3.583014,2.473071,3
1143,0.653559,-4.410987,3
1144,-5.350883,1.490056,3
1145,-4.006751,0.912278,3
1146,1.909194,4.472682,3
1147,0.290375,3.373218,3
1148,2.98795,4.328595,3
1149,-0.144522,3.418013,3
1150,-0.35052,4.157332,3
1151,-4.015666,2.503704,3
1152,-0.934098,3.362504,3
1153,-3.225395,2.806328,3
1154,1.920761,3.517691,3
1155,1.058463,4.566184,3
1156,-0.068572,-4.039725,3
1157,-4.153194,1.629293,3
1158,4.428828,1.805821,3
1159,5.501498,-0.176469,3
1160,-2.308069,-3.622083,3
1161,-2.517668,4.884825,3
1162,-4.184185,-0.842121,3
1163,5.431637,1.163073,3
1164,2.473424,-3.131485,3
1165,3.58495,-3.27207,3
1166,2.313295,-3.555453,3
1167,-2.777919,3.160164,3
1168,-0.392964,4.401542,3
1169,-1.821104,-5.122147,3
1170,2.757552,4.331152,3
1171,3.774232,2.981614,3
1172,0.479069,3.63688,3
1173,-2.567402,-3.00276,3
1174,2.440383,2.349213,3
1175,2.666284,4.293456,3
1176,-4.736668,0.152002,3
1177,-4.291402,0.500606,3
1178,-0.491101,-4.301079,3
1179,5.184942,-0.831397,3
1180,-2.758592,3.904269,3
1181,4.879527,0.226911,3
1182,-3.543537,-1.981764,3
1183,-2.982934,2.214819,3
1184,-3.846243,2.27059,3
1185,1.51369,5.00385,3
1186,-3.464421,-1.607277,3
1187,-4.211899,-0.214013,3
1188,-3.264418,-3.040263,3
1189,-2.087553,-4.307051,3
1190,-0.925727,5.282577,3
1191,-0.266432,3.899851,3
1192,-0.434998,3.794046,3
1193,-1.70398,4.322527,3
1194,2.949007,2.550543,3
1195,1.94497,-4.204865,3
1196,-1.588193,-3.73248,3
1197,-0.784672,3.700539,3
1198,1.180575,4.694094,3
1199,2.707951,-4.077724,3
1200,-2.074186,-3.741673,3
1201,5.015064,-0.63648,3
1202,3.739032,0.612566,3
1203,4.500144,1.500392,3
1204,-3.301671,-3.454267,3
1205,-4.438852,3.248658,3
1206,2.336672,4.276772,3
1207,-4.063985,-1.515082,3
1208,4.969715,-1.099304,3
1209,5.228851,-0.899015,3
1210,3.158689,-3.460998,3
1211,1.071324,-4.591393,3
1212,-3.503704,-3.965701,3
1213,3.552158,2.087146,3
1214,1.322186,-3.53599,3
1215,3.6898,4.200314,3
1216,-4.270818,0.04495,3
1217,-0.95114,-3.564689,3
1218,5.143568,2.060215,3
1219,0.231804,5.223485,3
1220,-0.630766,-3.895061,3
1221,3.980928,2.6376,3
1222,-3.934126,-3.841724,3
1223,4.490468,-2.119962,3
1224,2.996061,2.344472,3
1225,-3.456175,-3.368236,3
1226,-3.963913,-1.825603,3
1227,-2.632711,-3.33364,3
1228,5.549006,-0.207669,3
1229,-1.980816,4.346659,3
1230,-2.375232,2.648455,3
1231,-3.199081,3.741971,3
1232,3.031942,3.251868,3
1233,4.15976,2.762346,3
1234,4.462848,2.647008,3
1235,1.146695,5.373783,3
1236,4.193544,0.143132,3
1237,3.654556,-1.351172,3
1238,-0.892861,-5.108024,3
1239,-3.648993,1.555004,3
1240,-1.711754,-4.907477,3
1241,-2.862188,-2.230358,3
1242,-3.539649,-0.013686,3
1243,1.798563,-4.542623,3
1244,0.20494,3.946739,3
1245,1.823919,-5.255079,3
1246,-3.017177,-2.687744,3
1247,2.420111,4.276276,3
1248,-1.395318,-5.212224,3
1249,2.083325,3.877831,3
1250,3.711642,3.918233,3
1251,-3.643076,-1.805308,3
1252,-1.640356,-3.062093,3
1253,4.15675,3.570548,3
1254,-5.339682,-1.556169,3
1255,-3.649315,1.143007,3
1256,-0.725598,5.486469,3
1257,0.593963,4.402854,3
1258,2.633624,-2.784579,3
1259,-2.635575,3.17586,3
1260,-3.539671,-0.7727,3
1261,2.22093,2.724931,3
1262,-2.434252,2.633228,3
1263,1.469703,4.100969,3
1264,-4.249007,-2.368192,3
1265,-3.039789,1.498684,3
1266,-0.617117,3.581685,3
1267,3.248774,-4.336098,3
1268,5.352904,0.414062,3
1269,0.066373,-3.560367,3
1270,2.606528,-2.385907,3
1271,-3.676851,-0.22372,3
1272,-4.60332,-1.887701,3
1273,-3.857581,3.17916,3
1274,-5.331415,1.171441,3
1275,0.731591,4.869979,3
1276,-4.607251,1.195534,3
1277,-2.04145,-4.570255,3
1278,-1.090629,5.030695,3
1279,-4.051478,-1.90994,3
1280,4.620656,-1.947068,3
1281,3.462889,1.993416,3
1282,0.208922,3.415202,3
1283,-2.198079,-4.89536,3
1284,0.2772,-4.736949,3
1285,2.962954,3.793736,3
1286,-2.632231,-2.538955,3
1287,0.334578,4.026031,3
1288,-1.891946,-4.45274,3
1289,4.15301,1.595278,3
1290,2.140031,-4.240722,3
1291,-4.945713,-1.423881,3
1292,4.747069,0.649332,3
1293,3.243544,-1.637192,3
1294,-0.933269,-3.275839,3
1295,1.501477,3.783281,3
1296,-1.346363,3.423146,3
1297,4.319192,-3.268418,3
1298,1.416341,4.950834,3
1299,3.640519,-2.095726,3
1300,-2.433224,2.478913,3
1301,-3.535581,-2.84366,3
1302,-3.86715,-3.282837,3
1303,-1.335084,5.0806,3
1304,-2.700725,-4.770423,3
1305,2.647936,3.944844,3
1306,3.939794,1.150386,3
1307,-4.107545,1.276032,3
1308,-2.69763,-3.666958,3
1309,-0.122391,-4.418069,3
1310,2.279146,-3.268386,3
1311,4.659077,-1.716593,3
1312,4.374726,-0.440929,3
1313,-3.021397,-3.189699,3
1314,-3.805281,2.411621,3
1315,-1.603093,-3.941125,3
1316,-0.733022,-3.627565,3
1317,3.093362,-4.202896,3
1318,2.130239,-4.843592,3
1319,1.307293,-5.003449,3
1320,0.389582,3.727967,3
1321,-0.540611,3.379753,3
1322,-2.530442,2.521382,3
1323,0.942865,-4.271984,3
1324,3.528243,1.815121,3
1325,-1.586889,3.536394,3
1326,1.538166,5.003578,3
1327,-2.501125,4.083161,3
1328,1.236389,-4.400227,3
1329,1.168647,-4.187161,3
1330,2.607768,-2.374111,3
1331,3.444616,-4.344616,3
1332,-2.46286,-4.786273,3
1333,3.182637,1.768565,3
1334,-5.0942,2.050923,3
1335,-0.219536,-3.458359,3
1336,-3.563684,3.375229,3
1337,1.667523,4.759022,3
1338,-2.566981,-4.937404,3
1339,-4.58892,-3.058029,3
1340,-0.828907,4.720084,3
1341,3.485873,-3.463521,3
1342,-0.873368,5.450543,3
1343,-1.692633,4.457664,3
1344,-4.519687,3.06834,3
1345,-3.309407,1.324019,3
1346,-0.884567,-5.469794,3
1347,-3.532118,0.227042,3
1348,4.717833,-1.60885,3
1349,2.897281,-3.07895,3
1350,1.84629,-2.90224,3
1351,-1.947294,-4.619981,3
1352,4.122456,1.972169,3
1353,-2.968291,2.662953,3
1354,-3.517636,-3.654244,3
1355,-5.022475,-0.192931,3
1356,1.851933,-3.106927,3
1357,-1.309966,4.364363,3
1358,2.55316,-4.622537,3
1359,3.701043,1.473998,3
1360,2.505241,3.436133,3
1361,0.754402,-4.948653,3
1362,-3.385469,-2.673517,3
1363,3.854642,-3.479994,3
1364,4.236031,2.008291,3
1365,1.776506,-3.864076,3
1366,-4.182221,2.800268,3
1367,0.979853,5.435139,3
1368,0.672765,-5.548362,3
1369,-1.054797,3.365545,3
1370,0.841361,-3.530749,3
1371,4.657727,-1.085643,3
1372,3.518595,1.361857,3
1373,-1.374768,-4.064502,3
1374,4.9288,-1.010125,3
1375,5.556737,0.183238,3
1376,-3.351424,4.485337,3
1377,-5.022316,1.630487,3
1378,4.520942,3.144065,3
1379,0.564689,4.324241,3
1380,4.94758,1.474248,3
1381,-5.484995,-0.363617,3
1382,-4.106738,-2.809301,3
1383,1.150917,3.58723,3
1384,-2.429444,-4.10713,3
1385,3.448013,-4.020418,3
1386,-1.491851,-4.410364,3
1387,-0.685332,-3.386964,3
1388,-0.047384,3.648047,3
1389,-2.309903,-2.984504,3
1390,-0.090997,5.120241,3
1391,1.151369,-3.730819,3
1392,-1.030455,-3.819531,3
1393,0.804983,5.531005,3
1394,-0.003616,-4.965888,3
1395,2.279155,4.728914,3
1396,5.206198,0.054434,3
1397,3.550646,4.131036,3
1398,2.009109,4.127764,3
1399,5.469628,0.400287,3
1400,-1.232948,-4.6157,3
1401,5.029216,-1.017551,3
1402,-2.494963,-3.34974,3
1403,-3.825803,1.882954,3
1404,3.139011,-2.295378,3
1405,-2.068673,3.272114,3
1406,-3.763715,2.738265,3
1407,3.910845,-3.679003,3
1408,2.714875,-2.524511,3
1409,4.312161,-2.85698,3
1410,-1.748115,-3.983734,3
1411,5.185274,-0.546846,3
1412,2.9565,-4.687195,3
1413,0.414509,-5.227385,3
1414,4.31731,-1.125511,3
1415,-5.251745,0.123268,3
1416,-4.246714,-2.431262,3
1417,4.717977,-2.812993,3
1418,-0.084128,4.629105,3
1419,1.410045,-4.140252,3
1420,-4.353031,1.661308,3
1421,-4.782076,-0.081513,3
1422,-2.980896,-4.567727,3
1423,-3.95675,3.478156,3
1424,0.979133,3.46089,3
1425,-1.393964,-3.87288,3
1426,4.167552,-2.23893,3
1427,2.911138,1.70704,3
1428,-3.468545,-1.949603,3
1429,-3.366595,4.335095,3
1430,-4.171646,-0.187986,3
1431,-3.670556,0.62999,3
1432,-2.961481,-4.011604,3
1433,2.496286,3.88897,3
1434,3.668572,0.580211,3
1435,1.300131,-3.870984,3
1436,0.300408,3.427559,3
1437,3.385776,0.058733,3
1438,-1.719519,4.889522,3
1439,3.467304,-3.842125,3
1440,-3.421685,-4.330958,3
1441,-1.888174,3.872652,3
1442,3.987828,-1.359811,3
1443,-2.8208,3.140091,3
1444,1.323042,-4.00601,3
1445,3.972406,-2.347585,3
1446,-0.097117,-4.667415,3
1447,1.092835,3.925567,3
1448,0.143088,4.089596,3
1449,2.2959,-3.677219,3
1450,2.168263,4.752164,3
1451,-3.55289,-0.399854,3
1452,-2.219798,2.99205,3
1453,-5.518016,0.587073,3
1454,-4.51999,0.828827,3
1455,-4.223987,1.64249,3
1456,-0.143068,4.336193,3
1457,-2.766734,-3.553542,3
1458,-5.100256,-0.98896,3
1459,-4.037235,3.089769,3
1460,-1.27324,-3.857546,3
1461,-3.557119,1.656269,3
1462,0.100993,-4.055184,3
1463,3.600317,-2.081112,3
1464,-3.406552,-3.358308,3
1465,1.928613,-4.598898,3
1466,-1.279427,5.275224,3
1467,-5.30763,0.045146,3
1468,-4.764382,0.735433,3
1469,-3.834167,-3.658838,3
1470,4.645867,2.939477,3
1471,-2.878579,3.68629,3
1472,1.89237,-4.573313,3
1473,2.366001,-3.072852,3
1474,-4.18318,-2.992174,3
1475,-1.278279,4.721933,3
1476,3.708058,-4.171915,3
1477,-1.78872,-4.022329,3
1478,-1.95076,-4.181274,3
1479,2.494422,4.736518,3
1480,3.821202,3.55987,3
1481,-4.234297,-0.070956,3
1482,-3.15851,-3.132417,3
1483,1.665073,3.960908,3
1484,-4.980404,-2.025612,3
1485,3.438299,-1.157119,3
1486,-0.291078,5.001902,3
1487,-2.804223,2.421873,3
1488,2.771617,-2.129209,3
1489,-3.953702,-3.902078,3
1490,2.581042,-4.796687,3
1491,3.004418,2.503682,3
1492,-3.291375,-4.36417,3
1493,-3.225361,1.144708,3
1494,5.373898,-0.598391,3
1495,3.587343,-2.945109,3
1496,-2.674346,-3.971363,3
1497,-1.923644,5.251091,3
1498,-2.67739,4.699147,3
1499,3.038009,-2.584057,3
1500,-4.102453,-1.296362,3
1501,1.036518,4.253865,3
1502,-4.073571,-1.129234,3
1503,-2.656563,4.776029,3
1504,5.119566,-1.429611,3
1505,-2.913906,3.559766,3
1506,3.530838,-3.26729,3
1507,-0.090741,-3.752265,3
1508,0.013581,4.28471,3
1509,-0.898958,-3.425692,3
1510,4.624443,2.12205,3
1511,3.303919,2.134652,3
1512,0.453046,3.845141,3
1513,-4.621882,0.894209,3
1514,3.042,-4.585928,3
1515,5.165684,-0.853619,3
1516,-0.487161,-3.995648,3
1517,-0.7014,-4.446432,3
1518,2.636348,-3.396139,3
1519,3.491092,-2.849614,3
1520,-2.210245,3.922276,3
1521,-1.946991,-3.482474,3
1522,2.446728,3.347552,3
1523,-2.583726,2.589733,3
1524,-4.235767,2.485272,3
1525,-2.341684,-3.258692,3
1526,-1.897447,4.835198,3
1527,-3.957016,-2.05938,3
1528,0.150326,-4.725805,3
1529,4.184888,-1.9609,3
1530,-3.080366,-3.041074,3
1531,3.780577,-1.343388,3
1532,2.07338,3.143479,3
1533,-3.043256,2.495357,3
1534,-0.039198,5.532218,3
1535,1.37852,-3.62719,3
1536,4.163454,3.139035,3
1537,4.176226,2.306042,3
1538,3.765623,-2.900237,3
1539,-3.997292,-1.683441,3
1540,3.828149,-0.821435,3
1541,-1.617041,4.147736,3
1542,3.835352,-0.604079,3
1543,3.379459,3.33571,3
1544,-0.838313,4.01958,3
1545,-0.224001,-4.764574,3
1546,-5.461663,0.573866,3
1547,-4.390307,2.810514,3
1548,1.947051,-3.59235,3
1549,-3.210139,-2.549726,3
1550,-2.809261,4.646694,3
1551,1.916787,-5.111523,3
1552,-3.221669,4.054569,3
1553,2.058518,-3.53569,3
1554,0.058841,3.667961,3
1555,2.714523,4.179934,3
1556,-3.710758,1.124476,3
1557,-1.609919,-4.193615,3
1558,-3.105708,3.74438,3
1559,-3.501877,1.277892,3
1560,2.325219,-3.798864,3
1561,1.326247,5.410545,3
1562,4.016275,-2.4026,3
1563,-1.942814,-5.145016,3
1564,1.179017,5.042794,3
1565,4.006619,1.376049,3
1566,1.413769,4.903402,3
1567,3.41803,4.171019,3
1568,-3.041669,-1.661372,3
1569,-3.392174,0.9533,3
1570,5.054807,-1.53407,3
1571,1.863966,3.207217,3
1572,3.032347,3.095033,3
1573,4.9422,2.351899,3
1574,-2.800055,4.110263,3
1575,3.58786,0.984872,3
1576,-3.720045,-1.822769,3
1577,2.432452,-4.197606,3
1578,4.094966,1.849963,3
1579,1.660837,3.50583,3
1580,-3.03242,-2.971331,3
1581,-1.598479,-4.298361,3
1582,5.499151,0.152586,3
1583,-4.51609,-2.104177,3
1584,-0.016147,-4.935789,3
1585,-2.539906,2.22101,3
1586,0.546262,4.412403,3
1587,-2.983614,3.350209,3
1588,0.238806,-3.64742,3
1589,2.152465,5.113561,3
1590,0.977454,3.796992,3
1591,-4.245231,-2.691004,3
1592,-3.564482,-1.400092,3
1593,1.838147,3.712826,3
1594,1.772154,4.854518,3
1595,3.775466,0.950288,3
1596,4.614284,-2.779215,3
1597,0.942621,3.742502,3
1598,3.960822,-1.297278,3
1599,-5.465281,0.858851,3
1600,3.167357,-3.138092,3
1601,-3.091893,-4.116234,3
1602,2.775552,4.066564,3
1603,3.034115,-4.183404,3
1604,-1.762147,-4.170403,3
1605,3.558962,-2.266307,3
1606,1.710287,-5.187834,3
1607,0.547634,5.21207,3
1608,1.85458,-3.356712,3
1609,-4.785434,1.128087,3
1610,1.088914,3.44282,3
1611,3.087585,3.052273,3
1612,2.95074,-2.228902,3
1613,-1.625931,4.049728,3
1614,-3.828173,-1.993236,3
1615,4.706984,2.957494,3
1616,-3.034616,4.601579,3
1617,3.673531,1.516609,3
1618,4.845005,1.94149,3
1619,-3.085578,-3.814487,3
1620,-3.903517,-2.211936,3
1621,2.535862,-2.6399,3
1622,1.579536,5.21428,3
1623,2.516155,4.380046,3
1624,5.338031,-1.00512,3
1625,3.524209,-0.587325,3
1626,-0.395193,4.349542,3
1627,4.593416,1.920831,3
1628,1.543652,-4.328174,3
1629,4.666818,1.473783,3
1630,4.263687,3.462,3
1631,2.089985,4.218384,3
1632,2.599721,2.859771,3
1633,1.078505,-3.686267,3
1634,-1.137031,3.938515,3
1635,4.314533,-2.544657,3
1636,4.622593,-0.242002,3
1637,3.595346,-0.655707,3
1638,0.25647,-3.937739,3
1639,-4.723727,2.05593,3
1640,2.331587,-3.788676,3
1641,-2.687411,-2.437319,3
1642,-5.278689,0.227373,3
1643,1.900378,-3.329488,3
1644,0.981015,-4.990023,3
1645,-3.644708,-0.445164,3
1646,3.796686,2.50029,3
1647,-3.816293,1.385751,3
1648,-2.020831,-4.041566,3
1649,1.511572,-3.058702,3
1650,4.567355,-2.540516,3
1651,2.319924,-4.817012,3
1652,-4.460823,2.215051,3
1653,5.201503,-1.017014,3
1654,-3.905673,-3.522277,3
1655,-0.229356,-5.190109,3
1656,-3.027794,-3.807963,3
1657,3.825572,-1.061042,3
1658,2.508317,-2.923838,3
1659,-3.929465,-3.489178,3
1660,2.869544,-3.366352,3
1661,-2.13829,3.001377,3
1662,1.968907,-5.101585,3
1663,-3.132219,2.853539,3
1664,4.637911,1.051962,3
1665,4.644976,1.081614,3
1666,-2.524437,4.709845,3
1667,0.354139,3.902344,3
1668,4.603292,1.566751,3
1669,4.422973,3.004102,3
1670,-1.286268,-5.412623,3
1671,2.561422,-3.213084,3
1672,0.832979,4.39278,3
1673,3.667848,-2.597175,3
1674,-2.347022,-3.180727,3
1675,-1.17995,-4.131308,3
1676,-1.755195,-3.648353,3
1677,3.723507,0.746098,3
1678,3.401049,-0.330451,3
1679,-3.717988,-1.324834,3
1680,-2.293044,-2.676609,3
1681,-2.887544,4.171154,3
1682,-1.961959,4.792254,3
1683,2.135266,3.986709,3
1684,-4.06209,3.140404,3
1685,2.836822,-2.796452,3
1686,3.626302,-3.118579,3
1687,3.356495,1.071959,3
1688,2.647271,3.50887,3
1689,-4.212485,0.387796,3
1690,-4.885498,-1.689345,3
1691,4.123501,-1.424902,3
1692,5.100218,-0.906178,3
1693,-2.658188,4.05509,3
1694,-3.780262,-3.430972,3
1695,-4.044744,-1.913448,3
1696,-5.085785,1.948026,3
1697,-3.437548,0.229128,3
1698,3.142312,-2.772668,3
1699,2.160443,-3.874806,3
1700,1.812234,-4.002471,3
1701,-2.300039,-2.650069,3
1702,1.194846,4.215315,3
1703,-3.794039,-0.644762,3
1704,3.446747,-0.157684,3
1705,5.133932,1.708346,3
1706,3.235625,-3.139201,3
1707,2.750021,2.564676,3
1708,3.275762,2.489933,3
1709,1.94182,4.151106,3
1710,5.134702,-1.727032,3
1711,-0.78759,4.777453,3
1712,2.401183,-4.985408,3
1713,4.16649,2.246577,3
1714,0.799776,4.838304,3
1715,4.141661,2.294228,3
1716,-0.846457,5.099076,3
1717,-3.5192,3.23082,3
1718,2.444936,-3.579428,3
1719,4.307091,-3.475533,3
1720,2.769968,4.212668,3
1721,2.349715,4.958885,3
1722,0.712292,-3.81778,3
1723,-4.898352,-0.730715,3
1724,5.212763,-1.352226,3
1725,-5.239148,1.202734,3
1726,1.225765,5.168036,3
1727,0.809246,-4.78584,3
1728,-4.524883,-1.070665,3
1729,-4.296578,0.724552,3
1730,2.947198,-1.696422,3
1731,-0.022821,-3.660802,3
1732,-2.441128,-2.506951,3
1733,-4.982481,1.671255,3
1734,-1.349143,3.136826,3
1735,3.618416,-2.643894,3
1736,4.694199,1.437081,3
1737,2.933743,3.37369,3
1738,-4.310287,2.540813,3
1739,-2.596255,-4.710923,3
1740,5.035056,-1.925879,3
1741,4.554286,0.103796,3
1742,-3.127548,-2.368856,3
1743,-3.213325,3.882702,3
1744,-3.412527,3.291567,3
1745,-3.870031,1.538723,3
1746,-2.966342,3.850225,3
1747,2.932996,3.390758,3
1748,4.939386,2.283698,3
1749,2.490665,4.529473,3
1750,4.335934,-0.52882,3
1751,-4.193417,-1.064576,3
1752,-4.399217,0.777343,3
1753,3.644219,1.942074,3
1754,-1.866607,4.374974,3
1755,3.077769,3.405585,3
1756,4.890731,-0.438811,3
1757,4.868577,-0.817121,3
1758,-2.871875,-2.429019,3
1759,-2.989302,-3.024802,3
1760,5.018392,-1.430443,3
1761,0.350037,4.443343,3
1762,-3.740076,2.719946,3
1763,-2.491779,4.163681,3
1764,-2.704671,-2.018458,3
1765,0.58546,-5.024233,3
1766,2.781927,4.229237,3
1767,2.598197,2.763544,3
1768,3.771245,1.920175,3
1769,-4.751917,-2.566841,3
1770,-3.473585,0.924255,3
1771,3.905759,-2.831783,3
1772,0.345847,4.101422,3
1773,-4.001826,-1.885708,3
1774,-1.340613,-4.990295,3
1775,0.251334,-3.569197,3
1776,-4.171004,-1.354318,3
1777,4.723024,2.436242,3
1778,-0.804389,4.261286,3
1779,-3.129383,-2.558064,3
1780,-2.839409,-4.435439,3
1781,-2.809726,-3.110328,3
1782,3.65098,-3.752905,3
1783,2.860379,-2.081015,3
1784,4.909242,0.22769,3
1785,2.852668,-3.404875,3
1786,2.473469,-3.236567,3
1787,5.249636,-1.973015,3
1788,4.478385,-1.140949,3
1789,0.96658,5.091855,3
1790,3.492658,2.747596,3
1791,-2.98482,-4.46707,3
1792,2.203665,3.834823,3
1793,3.780908,-0.760409,3
1794,4.501403,1.694164,3
