,x1,x2,Class
1683,2.135266,3.986709,3
1233,4.15976,2.762346,3
445,1.580886,-1.348279,2
1181,4.879527,0.226911,3
709,1.857619,-0.404175,2
651,0.454886,-1.961559,2
1389,-2.309903,-2.984504,3
1576,-3.720045,-1.822769,3
215,0.327581,0.887735,1
548,-0.35435,-2.114695,2
35,1.106918,0.238327,1
1038,-5.196499,2.067562,3
1418,-0.084128,4.629105,3
1751,-4.193417,-1.064576,3
544,2.321885,-0.033441,2
1350,1.84629,-2.90224,3
864,2.114488,-5.191535,3
542,-1.268167,-1.688926,2
256,0.642345,-0.268873,1
578,0.363001,-2.312532,2
1493,-3.225361,1.144708,3
886,3.897135,3.313877,3
1263,1.469703,4.100969,3
1064,-4.705078,-2.331986,3
1767,2.598197,2.763544,3
1145,-4.006751,0.912278,3
338,-0.483127,-1.919757,2
695,1.946824,-0.856687,2
1040,-3.616696,-3.477023,3
234,0.790701,0.289926,1
855,2.980517,3.458137,3
89,-0.060388,0.475824,1
1752,-4.399217,0.777343,3
68,0.941217,0.131224,1
1569,-3.392174,0.9533,3
599,-2.231334,-0.279334,2
738,0.079772,-2.170927,2
902,-3.342702,-3.932749,3
1082,0.493108,-4.396018,3
1214,1.322186,-3.53599,3
591,-0.895158,-1.874727,2
1102,-2.832833,-2.662434,3
363,0.746088,-2.196401,2
265,-0.060741,0.355649,1
452,-0.36022,-2.176449,2
1377,-5.022316,1.630487,3
1512,0.453046,3.845141,3
696,0.204162,-2.167546,2
675,0.09763,-1.823814,2
536,-1.928513,-0.716584,2
1781,-2.809726,-3.110328,3
852,-4.633099,0.510229,3
1235,1.146695,5.373783,3
619,-1.999438,-1.21885,2
966,0.025845,-5.120563,3
518,-0.945017,-1.715927,2
971,-3.99064,-1.906975,3
483,-0.7536,-2.240861,2
1485,3.438299,-1.157119,3
1308,-2.69763,-3.666958,3
1684,-4.06209,3.140404,3
583,1.978412,-0.078655,2
447,0.538733,-2.048663,2
1313,-3.021397,-3.189699,3
332,2.035125,-0.65624,2
417,2.335523,-0.099567,2
217,-0.597462,0.165097,1
1319,1.307293,-5.003449,3
600,-1.416775,-1.327647,2
1077,4.037452,-1.196119,3
46,-0.980787,0.12691,1
1231,-3.199081,3.741971,3
254,0.533179,-0.601162,1
1182,-3.543537,-1.981764,3
1637,3.595346,-0.655707,3
1649,1.511572,-3.058702,3
238,0.155531,-1.168935,1
1789,0.96658,5.091855,3
1113,-2.252782,2.792855,3
88,0.746092,-0.637535,1
1093,-3.196719,1.867964,3
41,0.155052,0.580078,1
556,1.738496,-1.42912,2
981,-5.030886,2.021914,3
946,0.063617,3.942004,3
23,0.509688,0.881505,1
1400,-1.232948,-4.6157,3
155,1.044223,0.178181,1
633,-0.624111,-2.013159,2
1658,2.508317,-2.923838,3
65,0.001304,0.281834,1
1080,-3.393198,-3.126066,3
1331,3.444616,-4.344616,3
1662,1.968907,-5.101585,3
1265,-3.039789,1.498684,3
92,-0.957372,0.458524,1
615,-1.853896,-0.530087,2
325,-0.613914,-2.021776,2
1741,4.554286,0.103796,3
488,1.234779,-1.412033,2
1267,3.248774,-4.336098,3
914,-0.005392,-3.941409,3
176,0.253758,0.599888,1
1753,3.644219,1.942074,3
1073,-2.294762,-3.406386,3
1610,1.088914,3.44282,3
764,2.039782,-0.367688,2
899,3.666461,2.492377,3
933,5.009096,-0.638909,3
1651,2.319924,-4.817012,3
858,3.404736,4.448072,3
364,-1.855656,-0.095347,2
1770,-3.473585,0.924255,3
1729,-4.296578,0.724552,3
174,0.716798,-0.436879,1
1398,2.009109,4.127764,3
790,1.798381,-0.645306,2
1747,2.932996,3.390758,3
865,5.129406,-1.12811,3
1731,-0.022821,-3.660802,3
794,-0.185369,-2.360914,2
1325,-1.586889,3.536394,3
1006,-3.852735,1.396601,3
1254,-5.339682,-1.556169,3
302,1.691636,-1.58158,2
1028,0.994643,-3.736707,3
1528,0.150326,-4.725805,3
1110,2.563717,-3.4023,3
1369,-1.054797,3.365545,3
1431,-3.670556,0.62999,3
193,-0.468064,0.355679,1
586,-1.642769,-0.862217,2
1644,0.981015,-4.990023,3
1150,-0.35052,4.157332,3
1776,-4.171004,-1.354318,3
1703,-3.794039,-0.644762,3
113,0.533302,-0.510028,1
1468,-4.764382,0.735433,3
102,-0.169943,-0.100867,1
1737,2.933743,3.37369,3
1444,1.323042,-4.00601,3
158,-0.106161,-0.411722,1
297,0.162044,0.493154,1
1234,4.462848,2.647008,3
1663,-3.132219,2.853539,3
1171,3.774232,2.981614,3
427,-2.203535,-0.245257,2
376,-0.562077,-2.221269,2
1137,4.270319,-0.25118,3
53,-0.503314,-0.527291,1
397,-0.62868,-1.749224,2
564,1.153061,-1.957217,2
912,-3.084609,1.878269,3
1396,5.206198,0.054434,3
1506,3.530838,-3.26729,3
1197,-0.784672,3.700539,3
1009,5.368594,-0.789381,3
1275,0.731591,4.869979,3
1191,-0.266432,3.899851,3
177,0.377887,0.514961,1
968,-4.1205,1.853676,3
1793,3.780908,-0.760409,3
1123,5.020367,-2.242836,3
877,-4.395169,-2.406914,3
1089,0.298258,-5.286402,3
123,-1.008966,0.117599,1
1708,3.275762,2.489933,3
887,-0.649525,3.987922,3
4,1.054486,-0.333915,1
1742,-3.127548,-2.368856,3
1401,5.029216,-1.017551,3
601,-1.41139,-1.619857,2
224,-0.04365,-0.48952,1
400,-0.120222,-2.165268,2
911,-4.166587,3.197442,3
404,0.944258,-2.179929,2
318,-0.637037,-2.259492,2
345,0.388106,-2.092822,2
1379,0.564689,4.324241,3
16,1.040494,0.154433,1
846,4.246743,-1.359394,3
1612,2.95074,-2.228902,3
1636,4.622593,-0.242002,3
625,2.010874,-0.617865,2
387,-1.239666,-1.688156,2
1188,-3.264418,-3.040263,3
1647,-3.816293,1.385751,3
566,-1.822125,-1.106774,2
557,0.94913,-1.91489,2
1584,-0.016147,-4.935789,3
949,-2.011636,-3.380676,3
1095,-1.12561,-4.716407,3
727,1.050002,-1.534627,2
1206,2.336672,4.276772,3
1048,-2.082602,4.348897,3
576,0.163691,-1.929002,2
686,-2.169527,-0.089284,2
1618,4.845005,1.94149,3
1434,3.668572,0.580211,3
1392,-1.030455,-3.819531,3
555,1.807679,-1.49563,2
1559,-3.501877,1.277892,3
1403,-3.825803,1.882954,3
918,2.560278,-3.74619,3
211,-0.340882,0.973991,1
449,-1.16985,-1.9121,2
532,1.966991,-0.344689,2
1198,1.180575,4.694094,3
1786,2.473469,-3.236567,3
1034,-0.134417,4.731732,3
1092,-4.466019,-3.30514,3
184,0.786379,-0.809734,1
78,0.614304,-0.225856,1
474,1.677493,-1.045258,2
479,0.821626,-1.859087,2
1560,2.325219,-3.798864,3
1726,1.225765,5.168036,3
1072,1.92712,3.218188,3
64,0.798472,-0.755166,1
1097,3.473689,0.169366,3
1478,-1.95076,-4.181274,3
282,0.140191,-1.133057,1
1621,2.535862,-2.6399,3
880,-2.533035,3.574784,3
897,-1.573978,-5.124441,3
350,1.998286,-1.067652,2
504,-2.177572,-0.411268,2
553,-1.00931,-1.969668,2
649,1.770873,-1.270964,2
198,-0.228753,-1.057709,1
1582,5.499151,0.152586,3
1315,-1.603093,-3.941125,3
850,1.761767,-4.811668,3
1514,3.042,-4.585928,3
969,0.369338,-3.885781,3
1513,-4.621882,0.894209,3
1533,-3.043256,2.495357,3
275,0.301794,-0.744082,1
796,-0.718866,-1.885305,2
1762,-3.740076,2.719946,3
45,0.635704,-0.563401,1
476,1.704441,-1.629846,2
245,0.548729,-0.921445,1
1190,-0.925727,5.282577,3
701,-1.602933,-1.31976,2
75,-0.337558,0.612475,1
1271,-3.676851,-0.22372,3
976,-4.238557,-3.098603,3
270,0.786397,0.745312,1
63,-0.786555,0.448116,1
1244,0.20494,3.946739,3
1570,5.054807,-1.53407,3
973,1.583603,-4.905391,3
1074,-3.943791,-2.209948,3
1238,-0.892861,-5.108024,3
413,-1.978359,-0.348887,2
1467,-5.30763,0.045146,3
974,0.56006,-5.333004,3
1454,-4.51999,0.828827,3
182,-0.27231,-0.098128,1
945,4.142364,0.762487,3
1294,-0.933269,-3.275839,3
907,1.568444,3.868798,3
189,0.805428,0.459465,1
1442,3.987828,-1.359811,3
1098,0.909699,-4.51316,3
1090,-3.962532,-2.92407,3
120,0.538268,-0.170167,1
100,-0.129197,0.472128,1
151,-0.293597,-0.237008,1
1322,-2.530442,2.521382,3
79,-1.149714,0.126845,1
192,-0.575714,-0.847828,1
5,-0.867611,-0.226268,1
312,1.868696,-0.486972,2
1711,-0.78759,4.777453,3
663,0.267961,-2.094705,2
725,-0.924216,-1.773252,2
157,0.724322,-0.645972,1
717,0.999815,-2.028851,2
771,1.198824,-1.731179,2
1261,2.22093,2.724931,3
747,1.804805,-0.521106,2
924,-0.072989,-3.553949,3
328,-0.320726,-2.31453,2
706,2.171931,-0.397544,2
1634,-1.137031,3.938515,3
329,0.484055,-2.182857,2
1066,0.215083,-5.151122,3
567,-1.141816,-1.826008,2
136,1.062523,0.016815,1
185,0.310039,-1.089272,1
778,2.061665,-0.063021,2
666,1.224583,-1.717514,2
1246,-3.017177,-2.687744,3
1067,0.775767,5.303081,3
614,0.892339,-1.935102,2
581,1.29065,-1.410528,2
61,0.242114,-1.088646,1
1432,-2.961481,-4.011604,3
856,5.305989,1.280254,3
1628,1.543652,-4.328174,3
831,-3.827125,-3.868041,3
1439,3.467304,-3.842125,3
319,0.850971,-1.73305,2
931,3.38979,-4.301436,3
936,-2.874024,-2.359627,3
1257,0.593963,4.402854,3
849,4.090943,-3.536839,3
1201,5.015064,-0.63648,3
1447,1.092835,3.925567,3
1620,-3.903517,-2.211936,3
915,-2.099765,3.411461,3
1142,-3.583014,2.473071,3
992,-2.920718,-2.476776,3
806,-3.649076,-2.347055,3
743,-0.465428,-1.901906,2
681,-1.816562,-0.204629,2
1599,-5.465281,0.858851,3
1133,-3.376025,3.383971,3
1646,3.796686,2.50029,3
754,2.178224,-0.586544,2
86,0.273292,0.855253,1
524,-0.239841,-2.015189,2
1443,-2.8208,3.140091,3
1763,-2.491779,4.163681,3
1185,1.51369,5.00385,3
1645,-3.644708,-0.445164,3
1721,2.349715,4.958885,3
243,0.001529,-0.613068,1
1015,-0.307926,-4.600485,3
218,0.283308,-0.22294,1
1507,-0.090741,-3.752265,3
718,-1.647005,-1.314143,2
916,-4.105439,1.721475,3
1527,-3.957016,-2.05938,3
18,0.426465,0.997589,1
82,-0.5355,0.411802,1
726,0.061618,-1.842466,2
1495,3.587343,-2.945109,3
1656,-3.027794,-3.807963,3
348,1.933461,-1.218224,2
1787,5.249636,-1.973015,3
1136,-3.72226,0.906526,3
1421,-4.782076,-0.081513,3
1581,-1.598479,-4.298361,3
823,3.103933,3.460524,3
269,-1.009554,0.235208,1
1750,4.335934,-0.52882,3
6,0.619771,0.025771,1
1391,1.151369,-3.730819,3
72,-0.404931,-0.893242,1
1470,4.645867,2.939477,3
926,5.155728,0.337572,3
1029,-4.163457,2.140194,3
715,-1.76424,-0.47025,2
604,1.998085,-0.543147,2
1071,-2.219539,3.164832,3
872,-3.928413,0.607126,3
1336,-3.563684,3.375229,3
1700,1.812234,-4.002471,3
757,-2.248044,-0.488783,2
1303,-1.335084,5.0806,3
